season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2024,PIT,TE,TE,87.0,CUT,Rod Williams,Rod,Williams,2000-04-10,76.0,235.0,Tennessee-Martin,00-0037451,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wdqerph3lu151tifksgo",,10,REG,W03,Rod,WIL506729,55036,32005749-4c50-6729-e5da-0244dc363828,2022,2022.0,,
2024,HOU,RB,FB,34.0,DEV,Troy Hairston,Troy,Hairston,1998-12-08,71.0,245.0,Central Michigan,00-0037456,4274040.0,c4ae1ed0-d32c-11ec-a99e-3305165b8d4a,34597.0,16543.0,,HairTr00,,8820.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niy18wy5q5gpnara4xyn",,20,DIV,P06,Troy,HAI761344,55042,32004841-4976-1344-85f3-927f662c8365,2022,2022.0,,
2024,HOU,LB,OLB,35.0,ACT,Jake Hansen,Jake,Hansen,1998-06-19,73.0,230.0,Illinois,00-0037457,4033812.0,4d83cae0-c967-11ec-89b7-476565ea032f,34598.0,15314.0,,HansJa01,,8349.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ien47foct6cyqxmgteit",,20,DIV,A01,Jake,HAN576361,55043,32004841-4e57-6361-59e4-2dd889e0de91,2022,2022.0,,
2024,HOU,DL,DT,93.0,INA,Kurt Hinish,Kurt,Hinish,1999-04-27,73.0,296.0,Notre Dame,00-0037459,4258594.0,f3f7e740-c966-11ec-89b7-476565ea032f,34600.0,16544.0,,HiniKu00,,8547.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cwupwoir6q5dkctk9xxa",,20,DIV,A01,Kurt,HIN240815,55045,32004849-4e24-0815-f351-f95701767e9e,2022,2022.0,,
2024,HOU,WR,WR,88.0,DEV,Johnny Johnson III,Johnny,Johnson,1999-05-14,73.0,199.0,Oregon,00-0037460,4242504.0,ef986840-c967-11ec-89b7-476565ea032f,34601.0,16031.0,,JohnJo12,,8185.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2syumzxevvv6bfkuttf",,20,DIV,P01,Johnny,JOH790030,55046,32004a4f-4879-0030-19d7-74056ac526ef,2022,2022.0,,
2024,PHI,DB,FS,36.0,ACT,Tristin McCollum,Tristin,McCollum,1999-05-03,75.0,195.0,Sam Houston State,00-0037461,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8kdlu6gicjcgghbmnx3",SAFETY,22,SB,A01,Tristin,MCC495185,55047,32004d43-4349-5185-16e1-ac82a2fc5651,2022,2022.0,,
2024,NYG,DB,SS,43.0,RES,Raheem Layne,Raheem,Layne,1999-07-02,71.0,200.0,Indiana,00-0037468,4258237.0,71325ae0-ca2c-11ec-a896-a541b322f383,,16314.0,,LaynRa00,,8578.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wof6kufthckakmcv7rxu",,18,REG,R01,Raheem,LAY553130,55054,32004c41-5955-3130-c4cb-17782af043c8,2022,2022.0,,
2024,BUF,LB,LB,45.0,DEV,Tyreek Maddox-Williams,Tyreek,Maddox-Williams,1997-10-28,72.0,235.0,Rutgers,00-0037469,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykq7pksgncim43ktn8vx",,21,CON,P01,Tyreek,MAD479435,55055,32004d41-4447-9435-f38a-ee957d5fae6b,2022,2022.0,,
2024,LAC,DL,DE,59.0,CUT,Ty Shelby,Ty,Shelby,1998-10-14,76.0,260.0,Louisiana-Monroe,00-0037474,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r95yblkfziej5jumrmbf",,1,REG,W03,Ty,SHE242976,55060,32005348-4524-2976-dded-00373106b002,2022,2022.0,,
2024,LAC,TE,TE,84.0,ACT,Stone Smartt,Stone,Smartt,1998-10-04,76.0,232.0,Old Dominion,00-0037475,4250764.0,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,34637.0,16321.0,,SmarSt00,,8583.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tazdjztvhpulguzuh78l",TE,19,WC,A01,Stone,SMA808525,55061,3200534d-4180-8525-cede-38f1c8c069ec,2022,2022.0,,
2024,PIT,OL,T,60.0,DEV,Dylan Cook,Dylan,Cook,1998-01-11,77.0,280.0,Montana,00-0037480,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vs5gwmafqhsuu6rgcc1j",,19,WC,P01,Dylan,COO070016,55068,3200434f-4f07-0016-f5c0-0f1cc8bb7592,2022,2022.0,,
2024,LA,LB,ILB,54.0,CUT,Olakunle Fatukasi,Olakunle,Fatukasi,1999-06-11,72.0,230.0,Rutgers,00-0037481,4259299.0,d9e949d0-d3ec-11ec-8afa-57d9afd0ecba,34502.0,16570.0,,FatuOl00,,8870.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfsjnlwganiofilfdvph",,1,REG,W03,Olakunle,FAT663851,55069,32004641-5466-3851-f29e-937133376c79,2022,2022.0,,
2024,PIT,DB,CB,42.0,CUT,Kyler McMichael,Kyler,McMichael,2000-03-22,72.0,210.0,North Carolina,00-0037484,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dvkm7eyudk8hwmmlvwmp",,1,REG,W03,Kyler,MCM283951,55072,32004d43-4d28-3951-44a1-9800507f1403,2022,2022.0,,
2024,CAR,WR,WR,13.0,INA,Deven Thompkins,Deven,Thompkins,1999-12-23,68.0,155.0,Utah State,00-0037487,4374187.0,4c6f79d0-d3dd-11ec-8afa-57d9afd0ecba,34520.0,16333.0,,ThomDe07,,8253.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr",,18,REG,A01,Deven,THO444975,55075,32005448-4f44-4975-bda4-0a62a66e799f,2022,2022.0,,
2024,TB,LB,ILB,51.0,ACT,J.J. Russell,Javarius,Russell,1998-10-12,73.0,225.0,Memphis,00-0037491,4243366.0,5396bba0-d3ed-11ec-8afa-57d9afd0ecba,34514.0,16573.0,,RussJJ00,,8869.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ogzsthxpcatfqo6hwnjo",MLB,19,WC,A01,J.J.,RUS568154,55079,32005255-5356-8154-c2da-042f9c7494cc,2022,2022.0,,
2024,TEN,DB,FS,44.0,ACT,Mike Brown,Michael,Brown,1999-04-07,73.0,222.0,"Miami, O.",00-0037493,4244310.0,d64354b0-c956-11ec-b1d2-d334745b4f4f,34232.0,16300.0,,BrowMi02,,8532.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpfrvm1asukelu1i72yj",SAFETY,18,REG,A01,Mike,BRO564946,55081,32004252-4f56-4946-6dec-36a737b329e4,2022,2022.0,,
2024,SEA,RB,RB,40.0,RET,Bryant Koback,Bryant,Koback,1998-04-06,72.0,210.0,Toledo,00-0037495,,7b816ca0-c957-11ec-b1d2-d334745b4f4f,34234.0,16240.0,,,,8246.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yay4st8ox4rr8rtj1jij",,18,REG,R02,Bryant,KOB043259,55083,32004b4f-4204-3259-3d16-01b738831704,2022,2022.0,,
2024,DAL,LB,OLB,53.0,DEV,Luiji Vilain,Luiji,Vilain,1998-03-10,76.0,252.0,Wake Forest,00-0037499,4258210.0,aa7f57a0-c958-11ec-b1d2-d334745b4f4f,,16305.0,,,,8530.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coe0imw4gitw3llihwz1",,18,REG,P01,Luiji,VIL034607,55087,32005649-4c03-4607-380d-0f06f5d40c34,2022,2022.0,,
2024,MIN,P,P,17.0,ACT,Ryan Wright,Ryan,Wright,2000-06-01,75.0,245.0,Tulane,00-0037500,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fuctuhdnsytjhlgap8dz",,19,WC,A01,Ryan,WRI649809,55088,32005752-4964-9809-84ff-393d1a4d4491,2022,2022.0,,
2024,LV,LB,ILB,58.0,CUT,Darien Butler,Darien,Butler,2000-02-29,72.0,225.0,Arizona State,00-0037503,4360466.0,a0de0720-d3a6-11ec-96a0-c3471a31202c,34536.0,15938.0,,ButlDa00,,8263.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y3otjr6a2eb4smteiugb",,1,REG,W03,Darien,BUT139902,55091,32004255-5413-9902-71a1-059266e00d94,2022,2022.0,,
2024,LV,TE,TE,83.0,CUT,Cole Fotheringham,Cole,Fotheringham,1997-10-11,76.0,243.0,Utah,00-0037506,4361008.0,320bc720-d3a5-11ec-96a0-c3471a31202c,34543.0,16556.0,,,,8840.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stshlkkfc995vk5tuhtd",,16,REG,P01,Cole,FOT207645,55094,3200464f-5420-7645-743f-0fd87376eb28,2022,2022.0,,
2024,MIN,WR,WR,49.0,CUT,Justin Hall,Justin,Hall,1999-01-29,69.0,190.0,Ball State,00-0037508,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h5vesumpp5vrsnuqznkg",,1,REG,W03,Justin,HAL406415,55096,32004841-4c40-6415-8fb4-5ad8f912a345,2022,2022.0,,
2024,LV,RB,RB,28.0,RES,Sincere McCormick,Sincere,McCormick,2000-09-10,69.0,205.0,Texas-San Antonio,00-0037509,4430104.0,2e808f70-d3a3-11ec-96a0-c3471a31202c,34551.0,16107.0,,,,8220.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esocauqmcswp4jolgnom",,18,REG,R01,Sincere,MCC594638,55097,32004d43-4359-4638-6f2a-4110341e4bba,2022,2022.0,,
2024,LV,DB,FS,20.0,ACT,Isaiah Pola-Mao,Isaiah,Pola-Mao,1999-06-30,76.0,205.0,Southern California,00-0037512,4259632.0,03dc3660-d3a9-11ec-96a0-c3471a31202c,34556.0,16202.0,,PolaIs00,,8838.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qgwwexwt0ubk6yzqub0k",SAFETY,18,REG,A01,Isaiah,POL045247,55100,3200504f-4c04-5247-89ab-94b9194abd7b,2022,2022.0,,
2024,LA,LB,OLB,57.0,DEV,Zach VanValkenburg,Zach,VanValkenburg,1998-02-17,76.0,267.0,Iowa,00-0037515,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yczkg02wj4bqzue9fxcw",,8,REG,P02,Zach,VAN795032,55103,32005641-4e79-5032-3851-4034ec0e6922,2022,2022.0,,
2024,LV,DB,CB,27.0,ACT,Sam Webb,Sam,Webb,1998-05-19,74.0,195.0,Missouri Western,00-0037516,4700660.0,84c06310-d3a8-11ec-96a0-c3471a31202c,,16159.0,,WebbSa00,,8844.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iejko9losmuipy3mmxht",CB,18,REG,A01,Sam,WEB273833,55104,32005745-4227-3833-1439-6554f40cc633,2022,2022.0,,
2024,LV,LB,OLB,59.0,RES,Luke Masterson,Luke,Masterson,1998-01-07,73.0,220.0,Wake Forest,00-0037517,4037212.0,103ff970-d3a7-11ec-96a0-c3471a31202c,34549.0,16557.0,,MastLu00,,8839.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwfobtgnbj9tdku4vuwd",,18,REG,R01,Luke,MAS690565,55105,32004d41-5369-0565-639a-efcac2fd70d3,2022,2022.0,,
2024,SF,DB,SS,41.0,CUT,Tayler Hawkins,Tayler,Hawkins,1997-12-27,73.0,205.0,San Diego State,00-0037521,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fy8lsab65a6ojkzy1l0h",,1,REG,R01,Tayler,HAW585891,55109,32004841-5758-5891-e9c0-3f8f220d5e11,2022,2022.0,,
2024,TEN,WR,WR,18.0,ACT,Tay Martin,Dovontavean,Martin,1997-12-14,75.0,186.0,Oklahoma State,00-0037524,4245144.0,8d74f600-ca80-11ec-97ae-e1573849d1a6,34319.0,15918.0,,MartTa00,,8250.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw5fyir7yjme4qxrrxfy",WR,18,REG,A01,Tay,MAR735708,55112,32004d41-5273-5708-d1c2-bd53e5450702,2022,2022.0,,
2024,SF,RB,RB,24.0,RES,Jordan Mason,Jordan,Mason,1999-05-24,71.0,218.0,Georgia Tech,00-0037525,4360569.0,af9f7390-ca80-11ec-97ae-e1573849d1a6,34320.0,16163.0,,MasoJo00,,8408.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",,18,REG,R01,Jordan,MAS125056,55113,32004d41-5312-5056-fafb-b3b690e395a1,2022,2022.0,,
2024,NYJ,LB,ILB,41.0,ACT,Marcelino McCrary-Ball,Marcelino,McCrary-Ball,1999-03-23,72.0,222.0,Indiana,00-0037526,4045299.0,40b40970-ca83-11ec-97ae-e1573849d1a6,,16394.0,,,,8618.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nus1g2oly0ld6dy7tmdk",,18,REG,A01,Marcelino,MCC661804,55114,32004d43-4366-1804-33a5-7fdeaa9353cd,2022,2022.0,,
2024,IND,LB,MLB,50.0,ACT,Segun Olubi,Segun,Olubi,1999-11-01,72.0,220.0,San Diego State,00-0037527,4260703.0,77586110-ca83-11ec-97ae-e1573849d1a6,34322.0,16395.0,,OlubSe00,,8620.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ow16svwnbsylrg17myne",,18,REG,A01,Segun,OLU118654,55115,32004f4c-5511-8654-e618-818cbfa5d0c2,2022,2022.0,,
2024,PHI,OL,G,59.0,CUT,Jason Poe,Jason,Poe,1998-07-27,74.0,295.0,Mercer,00-0037529,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sy2usck4lxgdb2swf2ik",,1,REG,W03,Jason,POE449899,55117,3200504f-4544-9899-c86b-b901f8fed4b9,2022,2022.0,,
2024,CLE,DB,CB,31.0,CUT,Vincent Gray,Vincent,Gray,1999-12-28,74.0,192.0,Michigan,00-0037536,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhytpfaf37di9ntixdfv",,1,REG,A01,Vincent,GRA790975,55124,32004752-4179-0975-cbed-d5ba8e7d2719,2022,2022.0,,
2024,SF,OL,G,69.0,CUT,Lewis Kidd,Lewis,Kidd,1997-09-15,78.0,311.0,Montana State,00-0037537,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atjkzb137a66echna95q",,1,REG,W03,Lewis,KID311467,55125,32004b49-4431-1467-f1d1-46e9bbb9041d,2022,2022.0,,
2024,DEN,TE,TE,85.0,ACT,Lucas Krull,Lucas,Krull,1998-07-11,78.0,260.0,Pittsburgh,00-0037539,4360231.0,767b4820-cc9f-11ec-952e-a10f2c98fc4d,34654.0,16259.0,,KrulLu00,,8249.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3rdtydz7dh4s5oyzejs",SLOT_WR,19,WC,A01,Lucas,KRU507134,55127,32004b52-5550-7134-95a7-3950c4ae4b6b,2022,2022.0,,
2024,NE,K,K,96.0,DEV,John Parker Romo,John Parker,Romo,1997-08-24,71.0,175.0,Virginia Tech,00-0037542,4051167.0,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,34657.0,16559.0,,,,8670.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgbqca2tf4hcq4vxv13m",,18,REG,P01,John Parker,ROM799231,55130,3200524f-4d79-9231-60ed-5712a49c4159,2022,2022.0,,
2024,NO,LB,MLB,45.0,ACT,Nephi Sewell,Nephi,Sewell,1998-12-19,72.0,228.0,Utah,00-0037544,4241611.0,3f84c3c0-cc9d-11ec-952e-a10f2c98fc4d,34716.0,16196.0,,SeweNe00,,8328.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmccgy5kvcviyzxmr0f8",MLB,18,REG,A01,Nephi,SEW440460,55132,32005345-5744-0460-78e0-ad2f28ed6cef,2022,2022.0,,
2024,NO,WR,WR,22.0,RES,Rashid Shaheed,Rashid,Shaheed,1998-08-31,72.0,180.0,Weber State,00-0037545,4032473.0,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,34659.0,16560.0,,ShahRa00,,8676.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnaref4vwyau8mbsp0ri",,18,REG,R01,Rashid,SHA089447,55133,32005348-4108-9447-3491-eb73ad07ef30,2022,2022.0,,
2024,GB,P,P,19.0,ACT,Daniel Whelan,Daniel,Whelan,1999-02-10,77.0,210.0,California-Davis,00-0037547,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dup6qxxzcuydjfzjn3t7",,19,WC,A01,Daniel,WHE755365,55135,32005748-4575-5365-e941-5af46ce1f2d1,2022,2022.0,,
2024,TEN,DB,CB,39.0,ACT,Darrell Baker Jr.,Darrell,Baker,1998-03-27,73.0,200.0,Georgia Southern,00-0037549,4036660.0,e92e4840-cb41-11ec-a667-6354702e3fca,34302.0,16385.0,,,,8666.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jvblrleyv3vahveih7fc",CB,18,REG,A01,Darrell,BAK785445,55137,32004241-4b78-5445-4d43-3ee85cdf8080,2022,2022.0,,
2024,SF,WR,WR,84.0,CUT,Jontre Kirklin,Jontre,Kirklin,1998-10-09,71.0,180.0,Louisiana State,00-0037553,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/umarkd6lnlkj7nbzbwfv",,1,REG,W03,Jontre,KIR584889,55141,32004b49-5258-4889-6a24-88293ce4a4e2,2022,2022.0,,
2024,LA,RB,RB,20.0,ACT,Ronnie Rivers,Ronnie,Rivers,1999-01-31,69.0,190.0,Fresno State,00-0037557,4243003.0,246db560-cb4e-11ec-a667-6354702e3fca,34310.0,16108.0,,RiveRo01,,8195.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb",,20,DIV,A01,Ronnie,RIV673384,55145,32005249-5667-3384-6c78-b7eef7619467,2022,2022.0,,
2024,CAR,LB,ILB,57.0,ACT,Chandler Wooten,Chandler,Wooten,1999-04-25,75.0,232.0,Auburn,00-0037560,4242515.0,a46e9c10-cb4f-11ec-a667-6354702e3fca,34313.0,15855.0,,WootCh00,,8635.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xil7lf1lnywgdsc8wclv",MLB,18,REG,A01,Chandler,WOO783191,55148,3200574f-4f78-3191-4f7c-e1aaab509b07,2022,2022.0,,
2024,DAL,DB,FS,14.0,RES,Markquese Bell,Markquese,Bell,1999-01-06,75.0,205.0,Florida A&amp;M,00-0037561,4241921.0,546a44e0-d314-11ec-8b77-45b1765fd110,,16142.0,,BellMa01,,8399.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtqjsdpik2m6dnmfh6of",,18,REG,R01,Markquese,BEL508906,55149,32004245-4c50-8906-cda2-e5c5f66a61bd,2022,2022.0,,
2024,DAL,RB,RB,34.0,DEV,Malik Davis,Malik,Davis,1998-11-26,70.0,207.0,Florida,00-0037563,4240603.0,7caf1f90-d30d-11ec-8b77-45b1765fd110,34610.0,15828.0,,DaviMa02,,8800.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdjhv8xuitxkn7oefwty",,18,REG,P06,Malik,DAV533325,55151,32004441-5653-3325-351e-1ba69c909b9a,2022,2022.0,,
2024,KC,TE,TE,88.0,ACT,Peyton Hendershot,Peyton,Hendershot,1999-04-23,76.0,245.0,Indiana,00-0037569,4258248.0,944893b0-d30e-11ec-8b77-45b1765fd110,34607.0,16041.0,,HendPe01,,8197.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8plvjsvwdadr1ap93ci",,22,SB,A01,Peyton,HEN032321,55157,32004845-4e03-2321-1253-31d8ad3d25d1,2022,2022.0,,
2024,TB,WR,WR,89.0,DEV,Dennis Houston,Dennis,Houston,1999-04-24,73.0,205.0,Western Illinois,00-0037570,4572786.0,2fb00370-d30e-11ec-8b77-45b1765fd110,34592.0,16356.0,,HousDe01,,8801.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/udypovj7ufijkccrkipl",,19,WC,P01,Dennis,HOU444022,55158,3200484f-5544-4022-c14e-f5c0289837cf,2022,2022.0,,
2024,ATL,LB,LB,46.0,CUT,Storey Jackson,Storey,Jackson,1998-04-08,73.0,210.0,Liberty,00-0037571,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a16ji9i19jsneq8gxfff",,1,REG,W03,Storey,JAC564532,55159,32004a41-4356-4532-823c-c237816106c8,2022,2022.0,,
2024,NYJ,OL,C,70.0,CUT,Alec Lindstrom,Alec,Lindstrom,1997-07-07,75.0,298.0,Boston College,00-0037572,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvtae9fiee1vgzac4b2b",,11,REG,W03,Alec,LIN436760,55160,32004c49-4e43-6760-551e-6f2e1eaba861,2022,2022.0,,
2024,CAR,DB,CB,39.0,CUT,Quandre Mosely,Quandre,Mosely,1999-05-18,74.0,185.0,Kentucky,00-0037573,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/irssnvxkpbiq3lpn6vzm",,1,REG,W03,Quandre,MOS127483,55161,32004d4f-5312-7483-d636-d6156facd5c6,2022,2022.0,,
2024,DAL,DB,FS,30.0,ACT,Juanyeh Thomas,Juanyeh,Thomas,2000-06-24,75.0,217.0,Georgia Tech,00-0037578,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gluzbimvxdxqy27fljyf",OLB,18,REG,A01,Juanyeh,THO265117,55166,32005448-4f26-5117-754c-f755f2a31494,2022,2022.0,,
2024,LAC,DB,DB,35.0,DEV,Matt Hankins,Matt,Hankins,1999-02-22,72.0,185.0,Iowa,00-0037583,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkwolkr3no78wpla4rwb",,1,REG,P01,Matt,HAN170108,55171,32004841-4e17-0108-eadb-12e433431d8e,2022,2022.0,,
2024,NYG,DL,DT,96.0,RES,Timmy Horne,Timmy,Horne,1997-10-25,76.0,321.0,Kansas State,00-0037585,4045701.0,16b730e0-cc7f-11ec-8d55-87af3a9174bd,,16494.0,,HornTi00,,8654.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgtw0t2gjcsejvro76ts",,18,REG,R01,Timmy,HOR341124,55173,3200484f-5234-1124-e6c0-2c7a6ea3af65,2022,2022.0,,
2024,ATL,LB,ILB,53.0,ACT,Nate Landman,Nate,Landman,1998-11-19,75.0,230.0,Colorado,00-0037587,4243181.0,7fe2ddd0-cc7f-11ec-8d55-87af3a9174bd,34291.0,15904.0,,LandNa01,,8659.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpcdyme49wr6mtk4ftrp",MLB,18,REG,A01,Nate,LAN108404,55175,32004c41-4e10-8404-7773-9eee03d2b855,2022,2022.0,,
2024,ATL,OL,T,73.0,RET,Tyler Vrabel,Tyler,Vrabel,2000-06-24,77.0,307.0,Boston College,00-0037590,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymtoj590zwyj1hh6h1k9",,18,REG,R02,Tyler,VRA095740,55178,32005652-4109-5740-f2a2-eee56cc4a166,2022,2022.0,,
2024,MIN,OL,T,72.0,DEV,Leroy Watson IV,Leroy,Watson,1998-06-10,77.0,260.0,Texas-San Antonio,00-0037591,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dofncefzyhck7yqzkxqi",,19,WC,P01,Leroy,WAT458313,55179,32005741-5445-8313-edef-c03fa6cef6ed,2022,2022.0,,
2024,PHI,LB,OLB,59.0,CUT,David Anenih,David,Anenih,1999-08-15,74.0,249.0,Houston,00-0037592,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdivpncrququjnukvyoq",,12,REG,P01,David,ANE712660,55180,3200414e-4571-2660-15eb-d8f04d267466,2022,2022.0,,
2024,SF,DB,CB,36.0,INA,Tre Avery,Tre,Avery,1997-02-26,71.0,190.0,Rutgers,00-0037593,4259300.0,bb6a7db0-133b-11ed-9919-531ded80fd4f,34449.0,16575.0,,AverTr01,,8925.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a7kfv7xjftqlaqghk6sg",,18,REG,A01,Tre,AVE669655,55181,32004156-4566-9655-96b4-fbb3818be672,2022,2022.0,,
2024,TEN,RB,RB,36.0,ACT,Julius Chestnut,Julius,Chestnut,2000-10-26,71.0,215.0,Sacred Heart,00-0037594,4367567.0,873860f0-cca2-11ec-9e80-cff885fdbae7,34451.0,15921.0,,ChesJu00,,8254.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmy7xkb6lv63qou6qag7",RB,18,REG,A01,Julius,CHE603251,55182,32004348-4560-3251-9278-3d0ccaa1d9cb,2022,2022.0,,
2024,TEN,LB,ILB,50.0,RES,Jack Gibbens,Jack,Gibbens,1998-11-24,75.0,245.0,Minnesota,00-0037596,4249739.0,aa030100-cca0-11ec-80d0-652593cc1bb6,34454.0,16576.0,,GibbJa00,,8680.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bcejgmyvfqkmlkiux5ji",,18,REG,R01,Jack,GIB027551,55184,32004749-4202-7551-796e-53bccf3bf6b8,2022,2022.0,,
2024,NYG,OL,T,54.0,DEV,Jalen McKenzie,Jalen,McKenzie,1999-07-10,77.0,315.0,Southern California,00-0037600,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ez0xl3v0bqfix9002jva",,18,REG,P01,Jalen,MCK251993,55188,32004d43-4b25-1993-fe18-339e9619beab,2022,2022.0,,
2024,NYJ,OL,G,65.0,ACT,Xavier Newman-Johnson,Xavier,Newman-Johnson,1999-08-04,74.0,310.0,Baylor,00-0037601,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ltlojovue9gzntpaubjn",,18,REG,A01,Xavier,NEW501295,55189,32004e45-5750-1295-56ca-e2e2aa6b55de,2022,2022.0,,
2024,SF,DL,DE,91.0,ACT,Sam Okuayinonu,Sam,Okuayinonu,1998-05-01,73.0,285.0,Maryland,00-0037602,4569497.0,59271dc0-c95d-11ec-b1d2-d334745b4f4f,,16581.0,,OkuaSa00,,8540.0,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cejeyco38nl3iyyoqm08",EDGE,18,REG,A01,Sam,OKU096406,55190,32004f4b-5509-6406-9914-99a25cfb1ae8,2022,2022.0,,
2024,HOU,DL,DT,92.0,DEV,Jayden Peevy,Jayden,Peevy,1999-09-03,77.0,315.0,Texas A&amp;M,00-0037603,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nukplfyqjq7f1miw7h9o",,20,DIV,P01,Jayden,PEE689214,55191,32005045-4568-9214-fd31-f91b793dc1b1,2022,2022.0,,
2024,TEN,OL,T,76.0,RES,Andrew Rupcich,Andrew,Rupcich,1999-04-01,78.0,323.0,Culver-Stockton,00-0037605,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojw3bwe2gocjqv3akyd0",,18,REG,R01,Andrew,RUP103822,55193,32005255-5010-3822-b2f3-444644b86e76,2022,2022.0,,
